,af751b92-1622-4643-a30b-a951f6b7f97f,f972a9ad-75bc-4efb-bc6d-6d9e2fd08d5e,f7cc8745-f65c-4107-a670-08be22bfba3f,5088e5a5-f2c5-4d5f-950d-414be8e2aa76,a43c3689-0400-40c0-9e50-4cfec8121fcd,482b0697-4f48-499d-9f41-02014fe82c26,f5c7316f-b836-43c4-8586-3a2fb4f6bddd,35d83ded-86da-479a-8f0b-923e47a05ffc,f6d77e34-d877-49f1-8437-325c613912c8,81b46752-3403-4c2f-b6c7-1620e4e5dde7,6c86cae8-4b68-40b3-b987-aecdf868c1a1,80a1c110-8204-4478-ae48-5cf8cbde8889,3d329a55-7bcb-4367-9e3d-943eb19e1a04,68e16e67-0a12-4d5e-b3d1-aee3bb2a646f,e62a7ad1-b924-4e02-89a2-22749808bb5e,cf43f7f2-f694-4dda-9444-04cce2cbe9ea,b0586776-6253-418c-b9d9-ed46eb4e549c,f369e757-8744-4136-9221-4e1911234345,7ba823e8-3c70-4bce-8a22-81de8f0bc3b7,9ab8f683-8fba-4f17-b6d4-a8d851a98097,d187055a-7ca0-4514-9719-a8537aefe99b,180f5a82-5d53-49b6-b868-8f361869166d,51195237-01ec-4dbd-91d2-868c503bbb18,6179308c-12b7-42b7-9df6-aadd0ac27efd,8b780e98-ac11-4258-bab8-b9c527c95435,8cfa833a-d18f-4e72-8ac6-5ec64faf6f5c,4f717290-1e15-499e-8e8a-37c6aba92b95,fe116283-cb36-4365-abc0-00016b78bb58,0dbb3057-b0ce-407e-ac5e-4456a92bfed4,071f0f44-2f96-4a1c-9e8b-344ca605c40d,83db03ed-a1f6-49c9-a30e-6584f30ed6fc,9fd97008-a1c8-44d7-ba18-ec57296e3df4,996777b3-f868-4d08-bb39-0bcfe23eab72,d1558580-92bc-42f0-baf5-bf40f6f0d7e6,ffad0bc0-8cfa-4e3a-9d4b-08bd1800ef98,4c104a6a-8448-4f7d-994b-35283cec736b,447cfdf0-d0e8-4eab-9852-41606bc564f3,1d8e89f3-58d6-48b2-8295-a68e9d0940ef,4eed5fb8-6d93-4bc9-a823-4d815b62788a,d31cc22f-f019-4a24-b730-1d878b2cb72b,646c575d-2867-4249-9658-c8fc4aee3006,14d5cc55-2837-4cee-9c03-19e2722f6da5,40a120bc-b688-44e6-9374-6c58ab7dee62,ed54e6d3-ec62-49a6-9688-ff7fee97769f,91bfb001-c77e-4b57-8c0f-d14a5611fd4c,6f3f1c9b-af17-47ae-850b-739fed8fb33f,c8e727c1-8d89-4ff4-b8c9-1164f1f8b726,81dfd670-7f92-4c0e-8510-03dd78cfa1ba,f50ad89e-50c7-49f9-bf0c-014b1f06bf9f,233cf13b-ad0d-4da2-a2d1-c0499098215f,b6632109-aeb7-482a-94a6-6288ee76aa80,89bd0fc6-2a15-473e-ad1d-003e115d984a,efc7d3d0-e0a8-42bf-b00e-4ef4a1334fd8,28c3cda6-d927-43f5-86fd-dcc97a446056,4af48c30-61ed-4cc9-9ce3-f4635fade333,da87caad-6c83-4889-888b-a22cfc604bdd,39a50670-1506-493c-b863-3fc62f469e28,1919f7b4-371a-4299-9613-8d05154c1861,544a4cfc-f594-4fcb-9949-7646be7b3d83,c6d72819-d137-43c5-92b5-b58400c12d5a,096011ac-47de-4b9e-b071-02adc18da134,0d17cdad-98c7-48a6-848d-8af85fd173d4,e70704f5-6431-41f9-86b9-40b3bd2290a7,5245ae54-0949-4293-a17d-1540eeb1b2d6,66ae86fc-d5fc-490a-8248-a023820478bb,eb7a6554-2979-49e2-9fda-175fa6bfa5eb
UNC13C,91.19905762397651,89.17642515062568,93.03290591688553,85.76757299551986,139.7788506102271,54.13440444925073,100.18214120191566,74.78742468716206,83.59624594469334,83.24270044801483,83.11887841804419,81.22895102734435,71.9342654101653,93.8255059477831,74.18654410628766,91.10049436119264,83.78456666151708,88.00826510118955,82.40066429785261,80.92499613780318,76.55268036459138,82.0302796230496,80.39556619805346,93.06782017611617,60.99899582882744,68.5614861733354,81.7979298625058,71.13811215819558,80.38135331376488,70.20245635717596,81.67727483392554,82.27560636490036,77.74455430248726,57.07036922601576,85.86675420979454,67.6826819094701,52.91680828054998,89.22284875637263,67.57214583655183,67.87509655492043,87.6858489108605,95.9030588598795,95.78047273289047,74.02023791132396,69.76054379731191,77.9842422369844,75.96686235130542,49.90197744477059,71.61949636953499,64.37756836088367,88.77189865595551,52.0504402904372,63.00749266182605,83.29453112930635,73.71404294762861,92.07438591070601,76.49729646222771,75.67820176116174,86.4583655183068,63.471728719295534,76.41588135331376,96.82890468098255,69.00463463618107,71.31121581955817,74.86652247798548,76.06442144291672
RYR3,149.36458333333334,156.64480452674897,147.67084619341563,141.3488940329218,158.78993055555554,89.65528549382717,161.68479938271605,118.49839248971193,131.04083076131687,130.49588477366254,131.38824588477365,134.40862911522635,121.45190329218107,159.53079989711935,113.79745370370371,147.06314300411523,131.6437757201646,143.3911394032922,126.55304783950618,134.8227237654321,179.52031893004116,130.92052469135803,132.1718106995885,146.6716177983539,105.21939300411523,108.86091820987654,134.95196759259258,117.16981738683127,124.71945730452676,105.58320473251028,136.8777649176955,123.94097222222223,118.66853137860082,87.19765946502058,126.22209362139918,110.16994598765432,85.84484310699588,150.56005658436214,96.66454475308642,112.71296296296296,147.65528549382717,153.54295267489712,166.30246913580248,113.70839763374485,110.40194187242798,135.5414737654321,119.50964506172839,79.0270061728395,117.32407407407408,106.80208333333333,148.68016975308643,81.60892489711934,94.68782150205762,133.82317386831275,115.92463991769547,154.74350565843622,121.73218878600824,125.55619855967078,143.5042438271605,136.40457818930042,129.771283436214,147.70775462962962,107.77462705761317,114.77719907407408,134.64197530864197,122.04494598765432
MALAT1,0.217156637574644,0.5724621038125861,0.2991502067064768,0.2365640790078089,0.3886081763895269,0.2551676619200735,0.16237942122186494,0.11598530087276068,0.2899632521819017,0.2510335323840147,0.33853927423059255,0.04639412034910427,0.30672944418925124,0.17271474506201195,0.23897565457050987,0.3015617822691778,0.09278824069820854,0.3863114377583831,0.4755397335783188,0.06959118052365641,0.5745291685806155,0.27836472209462565,0.2508038585209003,0.20877354157096922,0.20877354157096922,0.13665594855305466,0.2847955902618282,0.18557648139641708,0.2551676619200735,0.3064997703261369,0.06959118052365641,0.17765273311897106,0.24035369774919615,0.46118511713367016,0.5012632062471291,0.15502985760220486,0.11598530087276068,0.2551676619200735,0.41674322462103813,0.18373909049150206,0.22599908130454754,0.2765273311897106,0.6644464859898943,0.2656178226917777,0.2040652273771245,0.27480477721635277,0.1535369774919614,0.27836472209462565,0.11598530087276068,0.173977951309141,0.2899632521819017,0.18419843821773083,0.1957969683050069,0.347955902618282,0.20877354157096922,0.3888378502526412,0.16237942122186494,0.3861966008268259,0.1628387689480937,0.1893661001378043,0.27537896187413874,0.46394120349104273,0.1352779053743684,0.347955902618282,0.3330271015158475,0.3422140560404226
DNAH2,64.40702106318957,71.95439652290204,62.052156469408224,60.394383149448345,61.54737545971247,70.59725844199265,66.4572383818121,88.58335005015046,54.19966566365764,52.16435974590438,55.764226011367434,55.53105984620528,58.502975593447005,78.48331661651622,46.208826479438315,68.56770310932798,99.08846539618857,60.80929455031762,56.751387495820794,55.96395854229355,157.3671681711802,102.85570043463724,58.02113005683718,59.111534603811435,81.20615178869943,47.88926780341023,62.03925108659311,51.49535272484119,54.43985289200936,59.365496489468406,61.79485122032765,52.23965229020394,46.740421263791376,65.28365095285858,49.828752925443,49.43818121029756,73.27676362420596,69.89261116683383,41.112270143764626,54.38589100635239,62.165563356736875,69.4110330992979,78.19739217652959,44.89348044132397,86.02293547308592,75.43858241390839,53.459779338014044,34.65643597459044,51.944567034436645,46.201537947174856,64.63530591775326,62.137947174857906,73.75867602808425,62.47241725175527,53.06492811768639,67.40668672684721,48.97920427950518,55.10290872617853,64.49140755600133,64.78936810431294,51.08324974924774,68.3822801738549,78.94436643263123,48.45837512537613,112.38702774991641,52.2452691407556
HRNR,42.17281513041671,48.36454328172088,53.964875818351864,52.23599709030448,43.361217915411,53.238595032734075,60.203055180297206,48.94284526654889,47.58536838823652,36.878312376597734,52.364127610932144,38.49922061727112,49.57871765561675,58.995843292112646,48.795386054245036,57.85784059025252,48.5469188402785,54.15940974748,39.917697183830406,42.66372233191313,117.66611243894835,86.54359347396861,41.29408708303024,51.437181752052375,66.38200145484777,51.87446742180193,53.196196612283075,34.54681492258131,43.742907617167205,41.433960303439676,45.223630884339606,37.07461290657799,35.46232983477086,50.545879663306664,39.34355190688974,52.06328587758495,67.74394679413905,49.43094669022135,31.744778135716512,46.90855242647823,44.37046659046035,54.15951366517718,69.41400810558038,35.87498701028785,64.52551179465863,56.264054868544115,37.566143614257506,24.76909487685753,42.22591707367765,37.17697183830406,58.938272887872806,49.43926010599605,57.75704042398421,44.40922789150992,37.569676815961756,51.76784786449132,44.254286605008836,40.38470331497454,44.88652187467526,59.34563026083342,37.74186844019537,57.75714434168139,65.32162527278396,40.67889431570197,85.69323495791333,71.15889015899408
LRRK2,137.44027080148504,135.17645774186502,137.94736842105263,128.8192836863944,135.46341996069012,126.31873771565844,154.6146538545534,110.60886656475213,124.64730290456431,129.56038436339813,125.58877484166848,118.04913736623718,101.30126665210744,104.76250272985368,112.40925966368202,115.67219917012449,118.38742083424329,127.92629395064425,115.61749290238043,121.68519327364054,103.1754749945403,148.32354225813498,119.17503821795152,139.41701244813277,95.91526534177768,101.48569556671762,115.85979471500328,104.2742956977506,117.18093470189997,101.9079493339157,123.83730072068137,120.83664555579821,112.85215112469972,82.9045643153527,126.36765669360122,104.78172089975978,96.88796680497926,130.62186066826817,112.28696221882507,99.89419087136929,130.87158768290018,139.08386110504478,116.00131032976633,105.83937540947805,104.65538327145666,97.5156147630487,113.47128193928805,72.23334789255296,105.87082332386984,92.74262939506443,127.70681371478489,133.69687704739027,91.27353133872025,128.89790347237388,91.4807818300939,130.48209215986023,114.50939069665866,114.24088228870933,121.95763267088884,86.2481982965713,115.80541602970081,142.79930115745796,102.7654509718279,106.18279100240227,101.79395064424547,114.91690325398558
FAM135B,93.51781097385809,95.74992818155702,91.5005745475438,88.82935937948865,74.93809250215455,93.57943119793163,113.87101407641482,75.05788566503878,80.36699224360815,44.69692617064062,44.877046825624824,83.51680551565642,77.17222062625682,72.304222924447,71.1397586900316,93.79862108589485,81.14119505889113,92.55846021258259,79.83424303361103,85.78684286124677,101.86555587474864,82.02944556162022,46.701666187877045,49.039500143636886,66.74446997989084,67.16546969261707,80.75797184717035,72.11692042516518,78.91424877908646,67.090347601264,84.94225797184717,138.98779086469406,76.75969548980179,56.83783395575984,81.60830221200804,69.6021258259121,80.8569376615915,94.91195058891124,71.85808675667911,66.3144211433496,51.05400746911807,94.85636311404768,84.4346452168917,71.85621947716173,69.76831370295892,83.07153116920425,75.43177247917265,52.173656995116346,74.61160586038494,37.7638609594944,91.92344153978742,89.99023269175524,60.598391266877336,84.26888825050273,70.35952312553864,95.14062051134731,78.25998276357369,78.91870152255099,91.05027291008331,41.32217753519104,79.8099683998851,96.11462223498995,66.88911232404482,40.13272048261994,75.89658144211434,42.58316575696639
CDH10,74.73414776032577,80.42001163467133,74.86969168121,131.66492146596858,115.16841186736475,78.95171611401977,150.0328679464805,113.82140779522979,121.63757998836533,129.37114601512508,125.8804537521815,124.42902850494474,106.17364746945898,91.76759744037231,108.0541012216405,80.91041303083188,122.62478184991274,75.6259453170448,68.13554392088423,95.15677719604422,121.90692262943571,120.32431646305992,117.8173356602676,140.9435718440954,93.01919720767889,100.77661431064573,120.79203025014543,60.29173938336242,119.54624781849913,72.10703897614893,122.02239674229203,120.23443862710879,112.14717859220477,82.20069808027924,66.1259453170448,101.10296684118674,95.66870273414776,140.61023851076206,113.43455497382199,101.71989528795811,134.34438627108784,139.0282140779523,114.53548574752763,59.92728330424666,107.10645724258289,85.66433973240255,109.42553810354858,107.0587550901687,107.10965677719605,92.25392670157068,134.19051774287377,75.8129726585224,93.23618382780687,125.10180337405468,115.71902268760907,143.8627108784177,117.67917393833625,114.63816172193135,115.45491564863292,103.89470622454915,61.93717277486911,140.7545084351367,101.58755090168702,110.0956951716114,150.50930773705642,115.50465386852821
CACNA1E,73.24938296997121,81.60263266145618,75.51984779925957,78.95382558617852,73.0506993006993,82.3472850678733,79.26748251748252,84.17770464829289,63.57877416700946,65.343171534348,65.96462361168244,66.42091731797615,69.80995475113122,99.74372686137391,56.35119292472233,82.61908679555738,75.87854792266558,70.30244755244755,66.01748251748252,63.14150555327026,163.55152200740437,76.82610037021801,67.19775812422871,67.00874125874125,100.55789798436857,75.63502673796792,72.84821061291649,62.36703002879474,68.4765528589058,70.96472645002056,73.87289181406828,64.27262443438914,56.803681612505144,78.96462361168244,59.177396133278485,58.902303578774166,98.1732825997532,80.65867955573837,52.44045660222131,61.56355409296586,73.98241464417934,83.79216371863431,93.94570135746606,55.625359934183464,96.11003702180173,89.88914027149322,63.705676676264915,37.54607157548334,62.01419169066228,53.578054298642535,75.8247634718223,74.0243726861374,87.19189633895516,73.43459481694777,61.0076100370218,82.1090086384204,56.37237762237762,67.68438914027149,75.1720485396956,78.3621966269025,61.65189222542164,81.09471410942,100.23693953105717,59.47819827231592,118.88410119292472,105.18582887700535
PCDH11X,97.77927878853906,96.14260812724697,97.71914151868395,91.69506482187602,95.24719468351672,115.81316047499728,104.07963830482623,77.86087809129535,89.17964919925917,84.91306242510078,91.73232378254711,86.89639394269528,217.09608889857282,154.76239241747467,74.85390565421069,94.95544176925591,84.94748883320624,100.60278897483386,93.2786795947271,87.95892798779823,115.47979082688747,85.44046192395686,84.58415949449831,95.64429676435341,133.54831681011004,135.41115589933543,96.03420851944657,88.61183135417801,82.12648436648873,86.53687765551803,86.47445255474453,81.60485891709337,153.37019283146313,110.81043686676108,87.29698224207431,142.51399934633403,53.699858372371715,111.16080183026473,76.79028216581327,88.55594291317136,143.15382939318008,101.99760322475215,103.86000653665977,72.74300032683298,72.31844427497549,86.93637651160257,78.42466499618695,102.62632094999455,79.00588299379017,68.15056106329665,103.3825035406907,94.40941279006428,67.38588081490359,102.31626538838654,85.31441333478593,102.41627628281948,158.3989541344373,91.22137487743763,102.4316374332716,92.1552456694629,85.49809347423466,111.40494607255692,67.6332933870792,74.88266695718488,71.00381305153067,90.01819370301776
TPTE,397.4181395348837,339.0372093023256,277.43116279069767,194.9874418604651,183.9427906976744,267.10558139534885,322.04279069767443,353.6427906976744,329.83348837209303,372.74558139534884,261.2660465116279,285.49627906976747,163.78837209302327,304.8920930232558,326.5218604651163,278.4427906976744,271.87767441860467,255.5013953488372,359.6893023255814,181.43441860465117,328.6404651162791,314.4479069767442,295.7893023255814,420.2604651162791,335.6479069767442,278.2367441860465,309.19209302325584,225.71162790697673,183.4446511627907,272.45581395348836,324.10279069767444,189.80093023255813,215.85023255813954,275.81488372093025,233.46372093023257,272.2720930232558,215.59674418604652,216.46372093023257,293.2120930232558,266.093488372093,244.35162790697674,138.586511627907,214.80651162790699,283.1674418604651,282.2274418604651,246.4446511627907,292.01627906976745,155.09534883720931,347.87767441860467,141.6939534883721,320.52232558139536,224.93953488372094,345.3846511627907,337.2339534883721,182.37348837209302,358.3195348837209,293.59627906976743,421.0902325581395,267.95023255813953,147.54651162790697,167.20418604651164,419.71162790697673,377.1516279069767,212.28651162790698,220.30232558139534,155.02558139534884
PIK3CA,83.94039370944682,84.57032882437039,50.0703838117233,80.38139227977565,71.71153634664027,50.039810843506,91.33938194215331,69.88034752007039,78.41977345210601,79.69679973606071,42.724293412515124,75.28978334982953,64.81623226657868,57.64082261079952,70.25140217749917,53.260310128670405,74.64126250962279,43.846915209501816,56.84328604420983,77.26855823160673,67.38073243154075,76.39085010447597,74.20059386341141,47.524689321456066,57.0678543934895,63.30265039041021,73.52347959969207,64.97591553942593,74.45650500384912,45.41229517211041,79.8025954030573,45.65236995491037,70.99153194765204,51.143407016386234,78.00197954470472,65.08764984053667,76.1363686352139,82.94677224238426,36.86440118772682,62.5908940943583,63.078741889365446,85.24062465632905,53.33080391509953,65.50357417793907,66.50192455735181,62.24216430221049,70.52106015616408,47.665896843725946,67.93797426591884,59.43418013856813,81.92136808534038,50.057296821731,59.011657318816674,77.84570548773782,42.25316177279226,84.59617288023755,71.66633674254922,72.73826020015396,44.522269877928075,57.459364346200374,69.62784559551304,87.77664137248433,65.47531067854393,66.13240954580446,77.05322775761574,40.250632354558455
LRP1,119.01879573068403,124.57843861180103,111.45747465932737,108.40585352755588,113.38947439081694,113.84728468819225,125.66979928844734,88.36530845136605,96.33771900382628,96.89857018191582,99.21715781701013,99.94321004229039,98.93421494260589,93.72309861045848,79.5165469557629,93.8929985903202,99.92904611666779,104.97106800026852,99.51782238034504,102.18097603544338,130.71054574746594,129.50500100691414,105.64153856481171,103.54051151238504,82.1841310330939,78.65637376653018,103.13613479224004,87.69799288447338,88.00389340135598,79.32664294824461,103.35497079948983,90.05819963751091,84.97422299791904,64.2433375847486,89.73263073101967,83.29603275827348,84.53863193931664,116.00120829697255,78.26676512049406,87.67637779418675,110.37470631670806,117.18285560851179,108.72759616030073,81.11062630059743,82.72860307444452,92.7613613479224,88.65422568302343,57.639793246962476,89.24837215546755,84.24984896287843,118.44156541585554,101.36759079009197,69.83110693428208,101.82472981137141,66.32556890649124,111.64422366919514,92.00080553131502,96.14606967845874,111.50385983755119,139.02906625495066,99.97851916493254,109.74639189098477,74.55360139625428,86.0122843525542,101.81539907363899,89.91038464120292
NRXN1,74.6114139693356,79.43901192504259,75.28347529812606,75.03918228279387,71.02810902896081,126.55247018739352,78.9587734241908,107.22589437819421,65.07137989778535,67.08688245315162,67.22947189097104,63.09318568994889,67.56201022146507,96.65042589437819,58.97137989778535,80.13185689948892,115.29028960817718,69.87052810902897,68.38279386712095,65.5504258943782,143.312265758092,123.85979557069847,66.578534923339,71.97206132879046,91.36456558773425,97.21056218057922,70.18909710391823,60.82504258943782,69.38620102214651,73.94752981260648,71.77001703577513,64.26916524701873,59.34258943781942,81.00408858603066,63.81550255536627,58.34804088586031,115.54088586030664,77.70323679727427,108.22112436115843,63.4396933560477,74.45519591141397,80.07546848381601,91.7923339011925,54.47035775127768,97.52470187393527,87.2649063032368,66.55502555366269,36.0954003407155,62.45434412265758,53.32862010221465,75.88603066439524,76.0603066439523,90.65587734241907,74.40494037478706,58.670357751277685,78.82112436115844,57.3649063032368,66.16132879045996,73.87308347529813,60.65076660988075,61.167972742759794,81.34190800681431,97.12197614991481,61.9282793867121,119.74974446337308,63.15161839863714
FREM2,51.738643434972,55.67579340385812,54.216801493466086,53.469010578718105,50.40392034847542,56.87349097697573,56.179589296826386,75.3420659614188,46.190728064716865,77.05071561916616,48.07865588052271,45.66726820161792,47.5491599253267,68.2903546981954,39.180958307405106,57.219477286869946,83.59091474797759,49.24461729931549,49.30734287492221,45.80441817050404,101.96496577473553,83.2787181082763,84.35762289981332,94.39047915370256,66.5809583074051,41.196266334785314,50.81860609831985,43.4622277535781,51.175295581829495,71.7360920970753,50.28674548848787,45.39439950217797,42.930242688238955,58.912943372744245,44.07909147479776,61.51754822650902,53.659863098942125,54.53640323584319,40.66751711263223,43.813565650280026,51.7929060360921,58.39097697573118,64.66795270690729,40.75973864343497,71.03932794026136,59.97485998755445,46.27423771001867,29.137523335407593,74.05930304915992,38.072993154947106,51.61754822650902,53.69166148102053,64.96384567517113,50.657747355320474,44.736465463596765,57.69863098942128,78.39520846297448,81.3462974486621,87.70728064716863,43.05177349097698,43.197635345364034,59.81449906658369,65.3420659614188,40.464779091474796,63.344368388301184,44.73876789047915
PKHD1L1,182.87580299785867,174.5806056898134,185.51154787396757,169.41992964209237,416.6497399816458,173.72560416029367,224.60125420617925,148.76667176506578,157.05735698990517,90.24946466809422,90.01957785255429,157.90333435301315,142.9893698378709,133.7465585806057,140.65218721321506,174.76911899663506,158.95962067910676,170.48562251453043,154.94103701437749,161.06469868461303,151.75160599571734,158.73722851024777,87.71550933007036,97.46344447843377,126.02546650351789,135.136892015907,158.89301009483023,136.7916029366779,155.5186601407158,136.0803762618538,164.3475068828388,276.7837259100642,152.51690119302538,110.3927806668706,167.66717650657694,132.23531661058428,155.7041908840624,176.3865096359743,151.3423829917406,132.60981951667176,95.72040379320893,188.05850412970327,152.13719791985318,142.8545426736005,137.69195472621595,156.71589171000306,153.4307892321811,99.74112878556133,140.98516365861119,71.55108595900887,177.03036096665647,174.23111043132457,125.67665952890792,165.4655858060569,142.99739981645763,183.2382226980728,152.1661823187519,151.1439278066687,167.91732945855003,68.42283572958091,157.18040685224838,187.65394616090546,136.83435301315387,81.35255429795045,146.0064239828694,82.97835729580912
WDFY3,155.8883975573805,152.9194918228399,156.27451393275777,143.7263985400435,153.0379729065768,147.0642942373833,169.23183828174353,126.05895978100652,137.41068295079666,138.1509089632905,139.10346037762335,135.75075454481646,121.77988348424229,155.7247139748719,120.90082122552116,151.9461641047238,134.6581736505931,151.41721064083666,130.48396153576192,136.6880044921738,146.53281392573876,134.20256896188673,133.78718326665262,158.3404927353127,107.36969186495402,156.4997543342458,141.29851898645327,114.84305467817786,130.55022109917877,142.63079946655435,140.2734610795255,132.50866849161227,125.30027374184039,91.46851968835544,136.9111391871973,112.86811258510564,88.54804520249877,153.17442268547765,118.39538148382115,113.14452165368148,150.54032427879554,160.38358952761985,163.34021197445077,120.07910437285042,114.8980136169018,133.680494139117,123.41966729837861,83.23246999368288,121.75994946304485,106.95774549027865,150.66399943847827,149.59500245665754,103.12971151821436,139.7688636204113,96.85260054748368,155.86151470485015,128.39994384782761,128.3400715940198,141.20193724994735,115.98673404927354,130.1058468449498,158.76409068575842,112.97318733768513,116.69312837790412,155.7461219905945,128.4516740366393
XIRP2,108.05372781065088,120.92891518737673,118.43013806706115,116.14027613412229,113.40741617357001,191.95313609467456,121.43984220907298,167.13562130177516,102.54927021696253,103.48268244575937,102.78287968441815,97.75203155818541,96.36710059171598,146.35447731755423,95.86493096646943,120.73719921104536,180.3447731755424,110.11731755424063,105.02422090729783,101.03558185404339,153.68386587771204,183.12859960552268,102.83045364891518,105.45506903353058,136.56063116370808,153.1971597633136,105.894516765286,94.48110453648916,111.0051282051282,115.14564102564103,107.99794871794872,109.5708875739645,100.18003944773176,135.38232741617358,101.52970414201184,90.41940828402367,183.89254437869823,113.9665483234714,186.59842209072977,94.1978698224852,111.51850098619329,123.3440631163708,133.18319526627218,91.27234714003944,156.66508875739646,123.30998027613413,105.85230769230769,64.26745562130178,94.43005917159763,80.1177909270217,108.06059171597633,117.91605522682445,145.29641025641027,110.96504930966469,63.57846153846154,120.21475345167653,90.08575936883629,98.07368836291913,109.42674556213018,71.70863905325444,92.054516765286,130.6473372781065,160.7787771203156,94.93483234714004,177.49293885601577,96.11976331360947
DNAH9,76.2824,85.65818181818182,78.12109090909091,78.17636363636363,75.96930909090909,85.00865454545455,83.23956363636364,112.90196363636363,67.6784,67.97272727272727,69.74130909090908,69.28712727272728,70.83272727272727,97.1850909090909,58.62894545454545,84.72094545454546,122.17403636363636,74.46727272727273,69.96458181818181,68.46538181818183,171.8317818181818,126.92276363636364,69.95098181818182,73.91658181818183,101.09170909090909,59.480945454545456,73.73687272727273,64.27963636363636,72.27163636363636,74.46050909090908,77.11025454545455,66.71883636363637,59.11054545454545,82.19178181818182,61.30938181818182,61.65876363636364,88.10952727272728,83.48189090909091,54.94625454545454,66.19905454545454,75.82945454545454,85.95847272727272,95.89250909090909,57.600145454545455,104.82363636363637,90.21636363636364,66.48101818181819,41.38254545454546,64.49381818181818,57.99069090909091,78.6328,77.93890909090909,90.2352,76.49861818181819,67.58705454545455,82.45694545454545,59.367636363636365,67.25723636363637,78.67556363636363,70.92247272727273,64.85636363636364,82.37447272727273,99.94349090909091,58.68327272727273,129.81025454545454,66.53629090909091
DCC,70.04262198706643,42.44591416813639,71.28120713305898,65.82843425436018,59.67607289829512,67.75925925925925,69.70370370370371,57.41906721536351,61.063002155594745,65.64775622183029,38.619929453262785,33.42710170487948,54.231138545953364,47.789241622574956,54.72741524593376,43.75475210660396,61.020772094846166,67.45316480501666,57.16323731138546,47.57760141093475,99.80991573584166,62.509406231628454,61.481873407799334,71.99529688418578,48.293944738389186,63.70781893004115,37.316774446404075,55.01704879482657,60.04859886341368,52.40466392318244,62.32667058592985,46.01518714481677,39.053497942386834,41.80354693317656,62.35390946502058,40.40819126004311,39.289731530472274,41.17313345091123,54.351459925534,51.21036645110719,69.82402508328434,70.19272976680384,74.76278659611992,53.58583186360964,53.78894767783657,62.144816774446404,56.34871644130904,38.80335097001764,56.34224965706447,48.44973544973545,69.0607485792671,68.97413286302175,48.31403096217911,63.635312561238486,51.941994904957866,66.2663139329806,58.586713697824806,58.61679404271997,67.59935332157555,60.108955516362926,61.27885557515187,46.3278463648834,52.456888105036256,54.09680580050951,40.1076817558299,57.22085048010974
ASPM,102.85303573068798,113.36015431248278,111.89225682006062,112.94516395701295,108.39891613851383,114.52080462937448,119.4960962615964,131.43593276384678,103.07632956737393,102.51878387067144,97.96472857536511,93.80077156241389,90.18655276935795,131.31781023238725,92.16019105355011,118.73950583264444,113.81895839074124,108.2845595664554,102.9843850463856,96.81014053458253,122.25434003857812,112.58500964453017,97.46642784972903,103.30210342610452,130.01947276568384,119.84274823183614,102.85377055203453,93.31229907228806,107.80462937448333,114.84109488380638,104.72517681638652,105.74042435932763,95.56691466887114,131.01451272159457,97.5222742720676,88.78010471204189,145.88399007991183,108.69817213190044,94.10177275649858,89.29466335997061,108.38330118489942,120.28602920914852,122.16763111968403,86.01295122623313,149.34352897951686,116.65224579774042,106.1569762101589,60.792964085606684,90.15247542941123,78.21392486451731,102.97281161017727,114.29291815927253,139.4869109947644,113.13658491779186,97.57224212363369,112.72104344631211,91.18434830531827,96.13291081105906,106.50858822448792,58.07265546064113,87.03315881326353,124.69293652980619,156.94020391292366,90.94360246165151,156.93928538624047,166.53669514099386
DNAH11,154.19616009035082,153.23660619750123,153.01701136443847,144.0388932025129,155.73431213383213,90.59751535257993,168.9579304016376,124.91861367967813,137.1471024211195,136.75082939224959,137.45944801298793,133.63210277405238,118.77913460859745,156.67805463400862,121.44264840827275,148.72443001341145,135.44730712218535,144.62024422954755,131.46431848662385,135.0145408343333,137.07644526011154,182.3191924895885,133.71341850779982,150.99032963930262,105.61283263923202,112.78809910355051,136.17258417449,118.59335074468837,81.1233147455354,143.05442224888827,140.05293993082515,133.93322510058587,126.18091339027318,90.66746664784358,137.9592009599774,114.70897155361051,112.00734100374109,149.35709748005928,122.16552551704666,113.50843509564481,147.8833909790358,159.01665843156633,156.9343544857768,119.15747864756123,115.90788452036422,132.736570904214,123.94578951083504,83.83405096350674,122.41031975718218,107.11675019411308,150.6986659137432,145.94113079692244,105.03628149925883,139.0443989553187,114.43008399802358,154.28319333662736,127.97374179431073,127.46954189313193,142.44589539069668,109.89659066845486,132.7297945930684,155.9210842097833,114.03105809275075,118.84463894967178,150.62652643467212,124.17533705089292
